Property_ID,Habitability_score
0x92b2,82.89048596119942
0x6a6,77.12040776070376
0x6eed,75.63034032491504
0xa8be,74.3343208578522
0x1c31,78.52461467611869
0x5bcc,43.215503471779776
0x6ecd,81.52324523316204
0xc18b,61.47297781310662
0x4a88,76.70923753157709
0x346f,79.6963401866493
0x964e,79.81256041011402
0x539d,81.46273035923387
0x2e07,80.36486466287377
0x12df,80.2509937177663
0x25fa,80.15710104006516
0x5369,78.90833978849676
0xb4fc,75.58670114153036
0x42e2,76.28053420113484
0x129b,76.28519438500278
0x2375,73.96364641038525
0x5ffd,86.20119220838424
0x83dc,65.1256998695688
0x970a,71.83115309455606
0xb3b,76.42227089678669
0x9791,72.37380939345535
0xaa29,80.73805476198584
0x154b,67.613702928316
0x56e5,79.56347194809965
0x65b4,77.25452736453084
0x8858,51.36612606893426
0x492c,78.79786312706217
0x6546,64.86685227355025
0x27a5,88.11178836302149
0xc277,73.49212452947984
0x72c8,81.11051765231545
0xaf7d,73.06344509882649
0x2259,75.21470906853892
0x9925,79.86221077311954
0x7b55,76.12505243505409
0x3a54,44.21905261269264
0xc8d2,73.62693197680561
0x416e,77.96239415628418
0x84b,80.5265912464081
0x55aa,40.24858577474949
0x6c3f,79.0732354061542
0x3676,78.45361897662531
0xb596,73.05870252114624
0x75e7,29.396582237944827
0x7500,81.74713635358937
0x89f5,82.36850353115007
0x519d,60.63394375429448
0x6618,70.91638370666476
0x6dae,72.17414996225884
0x7fa7,72.36630399648037
0x4649,89.74255962422077
0xb0a6,79.10438549132088
0x9eee,55.9795864532856
0x7a5d,68.28905729297581
0xad15,79.81546823249403
0x4b44,77.16048814269202
0xa608,34.28183883216984
0x81c4,77.70066598084269
0x3965,74.98623136740143
0x99f2,81.6522707818347
0x13c5,75.77474548666156
0xa11,76.61175756149535
0x67f0,76.24182859289502
0x5215,80.45142641490847
0x17f8,77.89178223109221
0x2c5d,74.99481551132276
0xc3f,75.41705559151406
0x923d,81.60103169990606
0x2070,59.29737844955639
0x2e1d,67.86795345789528
0xa71a,76.47145808007382
0x2a56,77.27068658182834
0x9efd,71.88896157863724
0xbfb0,87.83717200153468
0x90f7,82.92089295836071
0xac95,73.13685116963738
0xba1f,78.89961183185746
0x3478,38.74510149657099
0x4d90,79.24306003374393
0x1107,71.71024546529591
0x84b7,72.27912502401378
0x48ad,77.47006226679034
0xc008,76.60469571484735
0x8199,86.3421088944953
0x8933,44.433509065040894
0x7c46,49.11464420403945
0x9415,39.68652621171799
0x483e,74.58067930511872
0xadd2,75.00712715670893
0x90b3,78.25622732275065
0x8b86,67.29739854962574
0xd6f,49.00569990289377
0x4282,73.85742835260456
0xb028,79.99090780602184
0x7a15,77.46512747141854
0x4ad4,62.96583934304796
0x7fd8,35.01428745271411
0x16e8,78.54166618904051
0x648d,77.53051689582281
0xa216,77.31737635067235
0x4258,76.81424309415713
0x3585,78.00416573788911
0x1224,86.36883337446913
0x4a89,80.93578858751607
0x8d0f,78.82178736603667
0x19e7,77.22272414539322
0xb6ed,80.7383093742656
0x6799,79.25096580734561
0x2d50,79.54954835681139
0x863f,73.96438132968457
0x10c1,79.85312815247408
0xa7fa,73.53899651464508
0x51f3,26.73426398758603
0x2d22,41.95734688034468
0x46ee,78.57398239095674
0x956e,41.876854626874774
0x7b40,85.1786559652337
0xbc45,78.77707652313873
0xac7b,54.62133968426533
0xc104,61.35828680383202
0x453b,82.46307696643521
0x8091,81.81606123358051
0x770e,78.29375127413734
0xb765,31.170049346773535
0xc18d,76.02173197475089
0x8786,35.395113853668995
0x4c4d,77.59156089843022
0x591e,71.31080383627516
0xb0e3,71.9540220403103
0xa48d,79.1886825173197
0x5173,71.45269191566562
0x5c22,85.69643072395932
0xc8ef,75.95299668892325
0xb1ef,78.14908116758332
0x5ae6,91.55453738032246
0x9d53,72.50197933311576
0x45fc,88.28393068099042
0xc11d,67.69667074041593
0x11bc,79.28409723062111
0x841a,79.46851600712165
0x15cb,63.0241419318033
0x9e6d,84.18281536168318
0x1484,80.42819803026948
0x7a25,64.14090401080189
0x6bdd,75.9595162392858
0x6568,89.96436651573805
0x3fba,78.88387438945645
0x137d,61.146692403668915
0x516f,77.53691604962503
0x5b60,69.17730189637842
0x7d1b,67.1657341543443
0xbc7,37.47488463711643
0x8a36,85.86019802095058
0x9dfb,79.1535743137986
0x8ae7,77.3813969268792
0x8fd4,88.03790126034951
0x59eb,76.3661693931275
0x3dfb,81.30303684754284
0x4da8,83.165734890038
0x3148,81.00468495333229
0xea1,37.69115132679021
0x4abf,79.57320326181512
0x6cec,74.02398087313325
0x2eb8,69.69728092776285
0x4629,22.491646469703426
0x643a,80.47645198826218
0x463d,72.84138804073085
0x7c63,83.22478533664149
0x50b9,79.03749217309353
0xc645,73.6818400510533
0x9248,76.81796370849577
0x6d98,23.251013726752575
0x3d1a,79.61379325976951
0x9394,75.6374125915905
0x2f53,80.93503214447361
0x9b77,75.08745068043154
0x3653,78.88097372017062
0x9021,75.01283636911135
0x5466,77.99667147292799
0x81c7,72.04889730860609
0x5275,83.91109699190123
0x9236,42.91945214201037
0xac12,79.37255683516437
0x3b54,89.91943219606057
0xc6dd,78.59680984208529
0x10c0,82.55769173847115
0x9c31,68.27209317844353
0xa255,66.40301041307396
0x3efa,75.77171404247548
0x975b,75.4611054049251
0x900a,74.7928154864532
0xa1e7,80.67509875510284
0x786a,44.52976482795411
0x33dc,75.23558040753295
0x692b,84.98284800762077
0xbec0,39.927358301539954
0x8d30,72.06822579560038
0x1b79,73.60887430634689
0x5d01,80.06939602603794
0x9143,79.41683819260581
0x2932,76.42912503173099
0xa2af,70.9721823011358
0x2900,64.5118020721027
0x6657,67.63583377275566
0xaa9d,58.53346545525349
0xa661,72.67461153268742
0x69fe,70.48323922614615
0x7589,27.356723666201813
0x511e,84.3984430604996
0xc2fd,76.69906022548732
0x2ded,76.23218247019929
0x53a2,88.20806628103466
0x7c3e,81.32068747161108
0xafde,76.4162738027352
0xaf84,78.24568481201666
0x3b85,76.56544781386394
0xbcb7,79.98530555746315
0x3371,73.47177974120767
0x430f,80.25420071810463
0x759d,78.66237401737817
0x5a6c,80.96084249989859
0xc307,49.37850112455173
0xba25,82.0689019302528
0x2239,77.9930844953573
0x4d6a,79.61096120074961
0x765b,79.40820242139904
0x7c98,47.13575008500975
0x93d3,80.16564135790661
0x2105,80.06511192736738
0xb25c,76.22508751927698
0xc75f,79.30773440121317
0x7c2e,76.03706465287432
0x8662,74.50486713556941
0x8754,72.8145300926416
0xf1e,76.31535159033953
0x9213,76.34855130891867
0xea4,72.83735662456981
0xa14c,58.09782330804388
0x93c3,75.88943921106737
0x78d9,84.02556520309892
0xbbff,76.31881867779762
0xe26,77.66511062029775
0x916b,80.41016524600111
0x5998,25.977988774176577
0x4135,75.66976723759687
0x6783,70.07616641324405
0x2e77,79.44045230196994
0x9086,71.49620808860611
0x1b7f,77.44806709070465
0x83ba,77.31032615089012
0x89d4,77.17468770570056
0x70da,78.24830076912134
0x8e3d,45.65872269300233
0xc6eb,80.61501470965273
0x40ad,82.06424444801189
0x9e13,73.79150738369168
0x1da9,70.65707148993546
0x850b,89.71159213340808
0x131b,77.04741628322951
0x4613,78.87168387326412
0x9612,73.99890418807993
0x6d2,75.9495436617748
0x7a84,71.67652772460758
0xa937,68.55499932520244
0x72e7,77.37964083316452
0x1cd2,48.22203156390652
0x2a18,78.97940151630301
0xa431,75.47371141146651
0x3254,74.05143328873142
0x330d,79.73878148457976
0x295e,33.35846161819882
0x4f1a,75.44821258242798
0x23ea,70.89895016887824
0x4008,70.12162292049351
0xb594,79.72922202718823
0x4ca7,82.91962459894602
0x7e55,67.27490273864404
0x1b43,70.7406593782901
0x347e,75.08133131256369
0x8124,79.85517042453564
0xb1a0,77.38353315835377
0xc632,80.14106452496983
0x809c,92.15747547297653
0x7c9c,71.78765116209115
0x7482,81.0174340563243
0x2f6a,79.29074457858881
0x980,24.944869121566278
0xbfa9,82.70415403700811
0x824,79.6503068911017
0x397f,64.46853583811391
0x403b,78.60602298233277
0xa505,78.33604203705553
0x2942,77.64604841289042
0x7db,75.95497050969786
0x5335,81.01272891724807
0x51b9,84.28095510165521
0x7741,82.71481990178778
0x341e,75.56377632932134
0x885f,54.84129744393081
0x7784,75.70804160597618
0x971,80.68304108971383
0x581e,77.2829389016677
0xb576,78.00811263601153
0x16cc,80.51517359993551
0x4481,79.39590456364176
0x61be,38.34971688341443
0xec8,87.78106338442491
0x8d69,82.95567045961066
0xa131,78.84288862940654
0x94a6,77.58445404632168
0xac2d,66.68553859059023
0xa305,73.76205983218524
0x75c4,84.3457894312441
0x11e9,81.75241973326425
0xb50e,75.92443680770202
0x95ba,33.29642630212527
0x8c66,77.44243349984393
0xb020,76.83528707667877
0x1c58,76.37185872249806
0x8048,50.19312893459661
0xa9b1,48.689657442621275
0x8566,66.33970615752143
0x9888,58.854100523837545
0x342b,78.2841646025534
0x6f7e,57.63803451275238
0xaee9,79.89231370382126
0x1b32,40.975117818637905
0x75ab,73.12535942410933
0xc5d6,76.5685341620116
0x22b8,95.27920255077123
0x98cb,63.24049148417949
0xb616,71.94921571257042
0x3da4,74.65164247796939
0x60c4,79.39524755176572
0xbd6d,80.34412909566363
0x5ade,77.71877196332841
0x7d49,73.36863080516548
0x4e9c,82.90570050400244
0x36ec,69.2726280679649
0x83c2,85.05543934559827
0xf09,81.70891065395249
0x2362,61.72271563829013
0xad3,90.84797273100551
0x2487,55.19284005624227
0xc229,55.01695172126525
0x9f9,61.3821990382533
0x59a6,81.11124154431388
0x706b,81.19698835198383
0x17ea,71.10121534347554
0xc932,68.70073162961853
0x534d,87.17109169849667
0x55df,81.32461384265127
0x6aff,79.33524814307043
0x447d,80.12703669427654
0x4fb2,68.26635968084767
0x34c8,51.282077919860974
0xa9d6,41.81826869486793
0x68d0,74.67742154681754
0x3682,74.64756147707267
0x50c1,76.71146038488624
0xc1ca,69.02765027997542
0x2d16,66.11958865687461
0x9c6,65.5075281879991
0x912,75.8324501379008
0x93c7,64.8213729018147
0x2d4b,78.37567028971995
0x79ab,71.4783635274757
0x9567,83.4368998210178
0xbc2f,80.3515594769272
0x63ce,79.59212261653911
0x2715,91.70811133407962
0x5110,80.07936335213968
0x120a,79.98322976542794
0x904e,82.39296442677629
0x2144,79.94059079129228
0x7685,73.42705495171487
0x687e,41.629542205571006
0xb3bc,78.73477199983681
0xb387,81.49286673874025
0x8cc,74.78371941329624
0x122b,51.53807723624441
0x260f,29.990270424482365
0xb4d9,20.916892217758587
0x1492,74.4019130655864
0x8276,65.98795327861887
0xbc5e,78.72602514597496
0x550c,59.91189751360254
0x2278,79.83252866341229
0x584b,74.63585011137198
0xbef6,69.65644170516488
0x787e,70.05150477859476
0x179a,76.95190794648867
0x8f63,79.43851170356527
0xa0ea,68.88615833320472
0x135c,75.46074015111854
0x2be9,71.11011138437408
0xe48,66.07059530932979
0x6697,77.87136890320363
0xc542,68.96249731285117
0x6588,78.16629784857723
0xa9ad,72.67333609344172
0x16c7,80.80731245673586
0x2d0e,82.56849600789064
0xc31d,77.65459997083713
0xbf55,80.12878327539825
0x4c04,56.43757243064948
0x636f,80.40497461544314
0x2c1b,67.19992088222247
0xb734,58.74946778081423
0x4dcb,67.19068030070278
0xc23d,80.07975701406902
0x434a,81.52316203005113
0x11e6,80.23681253642151
0x599e,61.34498755013
0xc513,82.03895698141798
0xb284,78.62077189655324
0xb28c,65.03108196381042
0x83e7,53.36149850882396
0xa07,57.134761728893544
0xc29b,78.40703508139993
0x891c,81.21114563601724
0x3145,81.55766452117088
0x4efc,79.12772629239258
0x69e2,75.01302378654322
0x8a15,81.54871583604242
0x9311,80.00614156381828
0x3b52,75.45727070442047
0x9fad,77.01430044196839
0x1875,80.08405668695616
0xa900,61.72403481350076
0x56bc,84.10341585132367
0x6746,66.05555384366102
0x8039,74.21741417359016
0xe53,82.24624088408588
0xb52f,78.57868328214548
0xc1db,78.50910273565603
0x330c,77.30864313104526
0x74e4,81.56424674766603
0x852d,83.4341011311373
0x609d,79.2510783091931
0x3d09,75.90088089176885
0x4954,82.82645318008329
0xc5bf,80.9856742047157
0xc213,73.18577100177266
0x2353,88.8552686988511
0x53bf,79.05613634815259
0x3f0c,44.35665615271351
0x2787,74.87681339153417
0xa24f,83.92663850079079
0x62c6,62.03274228311105
0xc86b,74.70937423085833
0x3439,77.63707741852267
0xb3f,90.76947131993995
0x53ef,83.23781962849189
0x2c76,75.85316309323646
0x9115,85.65452626695463
0x89c,29.151151343251232
0x9b23,80.76788117727034
0x9e6b,75.3418955895118
0x747e,67.48291885474131
0x1d9c,78.39254119658042
0x806f,33.851440741211604
0x491f,64.6903743072535
0x9336,70.4509432556635
0x12c8,77.89545709414111
0x2f30,79.6682521009237
0x7202,78.6243933285563
0x7481,27.621749711599627
0x1858,92.22274412130253
0x794,27.054328057311878
0x3f85,70.94149559425227
0x79a3,82.62993627295387
0x4e96,70.38787963525769
0x1a6b,88.19965470719731
0xae93,72.89134383473922
0x3a9a,79.18182184185586
0xb9d0,75.66337120738658
0x63f5,71.96434358343168
0x2be4,73.1529351877265
0xc218,77.2838083089005
0x9d84,79.50870443998399
0x5382,74.26016633197347
0x8714,90.37659818749404
0x9c2b,66.14177511330858
0x88bb,30.825833167137834
0xa49a,76.85970210710461
0xb359,82.96558373856534
0x7a18,81.55027185329888
0xb229,75.72282256028856
0x74b6,88.351873398011
0xbb3e,82.05070380721162
0xb970,70.79850750786308
0x1cad,73.055182695471
0x28aa,35.14975109702152
0x82b,79.10576390807766
0x159f,75.43198056502288
0x343b,65.16121176398731
0x4de5,72.01983352599706
0x3616,71.24237677515204
0xc1b9,82.34224548482293
0xa0ee,78.43036096746941
0x74e1,77.14278844768705
0x26bd,74.37659946066461
0x42a2,80.11978841653696
0x1cb8,70.73269582908748
0x4e72,70.29526051061177
0x8d29,74.62491502328855
0xb1a4,71.16265389916035
0x7c0d,77.50029007562925
0x1f40,76.28284207436411
0xa86b,78.99845454930657
0x80b0,77.0397162270508
0x79a8,83.60475587501088
0x997a,39.53773960663938
0x16d6,80.30756587677836
0x6bcc,79.80242048187141
0xaa8f,69.98285243713
0xb8c5,72.80791711496579
0x7879,29.7669343619557
0x8dc5,68.2945746281618
0x268d,71.95717943203488
0x268a,40.82282436114041
0x16e3,89.0569270428547
0xac53,79.24083238422605
0x87e3,77.47490077596413
0x200f,78.17189515949336
0xc269,78.19548586994573
0x5794,84.56920930887667
0xaf37,37.5019773541215
0x4173,85.65075179911
0x4c09,87.75320518757184
0x478c,86.48603084400864
0x80c0,76.72515940651448
